0.0,0
0.025,0
0.05,0
0.075,0
0.1,0.27797258855697454
0.125,0.19107366482077942
0.15000000000000002,0.14066388837169835
0.17500000000000002,0.09251211080338231
0.2,0.05958038281377183
0.225,0.040415251725231485
0.25,0.0285604481703147
0.275,0.02215491402906862
0.30000000000000004,0.01762084224362189
0.325,0.014274062605688349
0.35,0.011744951055080931
0.375,0.00979491704833783
0.4,0.008259489541526228
0.42500000000000004,0.00698211659110438
0.45000000000000007,0.0059592666326577235
0.475,0.005130019447431054
0.5,0.004450244037907266
0.525,0.0038874188890260903
0.55,0.003417205855338293
0.5750000000000001,0.0030211357152903633
0.6,0.002685014684601203
0.625,0.0023978082298375986
0.65,0.0022027819270139214
0.675,0.0020450332174375297
0.7000000000000001,0.0019037196303030902
0.725,0.0017766299285706475
0.75,0.0016619130985372995
0.775,0.0015580101006853087
0.8,0.0014636002520198306
0.8250000000000001,0.001377558760338011
0.85,0.0012989228351454462
0.875,0.0012268644503760741
0.9,0.001160668306924172
0.925,0.0010997138901883772
0.9500000000000001,0.0010434607751450367
0.975,0.0009914365238617082
1.,0.0009432266654090813
1.0250000000000001,0.0008937138411176833
1.05,0.0008479011660188135
1.0750000000000002,0.0008054336219409125
1.1,0.0007659974472277156
1.1250000000000002,0.0007293145431044488
1.1500000000000001,0.0006951377421415914
1.175,0.0006632467906385104
1.2000000000000002,0.0006334449247413606
1.225,0.0006055559423559454
1.2500000000000002,0.0005794216906872774
1.2750000000000001,0.0005548999035019536
1.3000000000000003,0.0005318623337131409
1.3250000000000002,0.0005101931362067327
1.35,0.0004897874634080819
1.3750000000000002,0.0004705502422817194
1.4000000000000001,0.0004523951065351341
1.4250000000000003,0.00043524346197901335
1.4500000000000002,0.00041902366645080305
1.475,0.00040367030857307585
1.5000000000000002,0.00038912357200136116
1.5250000000000001,0.00037532867380536846
1.5500000000000003,0.0003622353672932984
1.5750000000000002,0.00034979750098801984
1.6,0.000336894019599229
1.6250000000000002,0.00032398202006003827
1.6500000000000001,0.0003117508504637141
1.6750000000000003,0.00030015509635638546
1.7000000000000002,0.00028915298885955884
1.725,0.0002787060639810387
1.7500000000000002,0.0002687788581271404
1.7750000000000001,0.00025933863551880226
1.8000000000000003,0.0002503551437763818
1.8250000000000002,0.00024180039441992532
1.85,0.00023364846544586047
1.8750000000000002,0.0002258753234977927
1.9000000000000001,0.0002184586634568459
1.9250000000000003,0.00021137776354320095
1.9500000000000002,0.00020461335425112502
1.975,0.00019814749963995376
2.,0.0001919634896776921
2.025,0.00018604574248558937
2.0500000000000003,0.0001803797154645232
2.075,0.00017495182439984387
2.1,0.00016974936974277155
2.125,0.00016476046935545773
2.1500000000000004,0.00015997399708501787
2.1750000000000003,0.0001553795266007044
2.2,0.00015096727998905647
2.225,0.00014672808065544074
2.25,0.00014265331012775544
2.2750000000000004,0.000138734868400013
2.3000000000000003,0.00013496513749068566
2.325,0.00013133694792370228
2.35,0.0001278435478693477
2.375,0.0001244785747084144
2.4000000000000004,0.00012123602880624361
2.4250000000000003,0.00011811024930407788
2.45,0.00011509589175369807
2.475,0.00011218790743792796
2.5000000000000004,0.0001093815242344591
2.5250000000000004,0.00010651211799296483
2.5500000000000003,0.00010360470016776608
2.575,0.00010080385979013394
2.6,0.0000981047114700444
2.6250000000000004,0.0000955026377666643
2.6500000000000004,0.00009299327212361562
2.6750000000000003,0.00009057248303906795
2.7,0.00008823635937080639
2.725,0.0000859811966853017
2.7500000000000004,0.0000838034845678703
2.7750000000000004,0.00008169989481828398
2.8000000000000003,0.00007966727046274612
2.825,0.00007770261551910473
2.85,0.00007580308545757287
2.8750000000000004,0.00007396597830408519
2.9000000000000004,0.00007218872633788973
2.9250000000000003,0.00007046888833896848
2.95,0.00006880414234456242
2.975,0.00006719227887740293
3.0000000000000004,0.00006563119461128392
3.0250000000000004,0.00006411888644237274
3.0500000000000003,0.00006265344593718368
3.075,0.00006123305413043969
3.1,0.000059855976648141925
3.1250000000000004,0.00005852055913310341
3.1500000000000004,0.000057225222951946755
3.1750000000000003,0.000055968461164186716
3.2,0.000054748834735488045
3.225,0.00005356496897853954
3.2500000000000004,0.00005241555020623252
3.2750000000000004,0.000051299322582963154
3.3000000000000003,0.00005021508516092869
3.325,0.00004916168908925153
3.35,0.0000481380349846398
3.3750000000000004,0.00004714307045312405
3.4000000000000004,0.00004617578775313991
3.4250000000000003,0.00004523522159093774
3.45,0.00004432044703991992
3.475,0.00004343057757611123
3.5000000000000004,0.00004256476322249445
3.5250000000000004,0.00004172218879545946
3.5500000000000003,0.00004090207224706964
3.575,0.000040103663097279246
3.6,0.00003932624095063774
3.6250000000000004,0.000038569114092374935
3.6500000000000004,0.00003783161815911246
3.6750000000000003,0.00003711311487975381
3.7,0.00003641299088240286
3.725,0.00003573065656343104
3.7500000000000004,0.00003506554501506489
3.7750000000000004,0.000034417111008101135
3.8000000000000003,0.000033784830026572634
3.825,0.00003316819735139348
3.85,0.000032566727190195795
3.8750000000000004,0.00003197995185075046
3.9000000000000004,0.00003140742095552457
3.9250000000000003,0.00003084870069507908
3.95,0.00003030337311815658
3.975,0.000029771035456435266
4.,0.00002927965580476549
4.025,0.00002880829795269174
4.05,0.000028347376804839387
4.075,0.000027896598972427262
4.1,0.000027455681044302076
4.125,0.000027024349189489363
4.1499999999999995,0.000026602338777864916
4.175,0.000026189394018015436
4.2,0.000025785267611414953
4.225,0.000025389720422087725
4.25,0.000025002521160979012
4.2749999999999995,0.000024623446084295968
4.3,0.00002425227870512465
4.325,0.000023888809517664096
4.35,0.000023532835733457493
4.375,0.000023184161029032695
4.3999999999999995,0.00002284259530439779
4.425,0.000022507954451864735
4.45,0.000022180060134706003
4.475,0.00002185873957517186
4.5,0.000021543825351424124
4.5249999999999995,0.00002123515520296403
4.55,0.00002093257184415352
4.575,0.000020635922785452883
4.6,0.00002034506016201329
4.625,0.00002005984056928592
4.6499999999999995,0.00001978012490532215
4.675,0.000019505778219460113
4.7,0.00001923666956710557
4.725,0.000018972671870331303
4.75,0.00001871366178403209
4.7749999999999995,0.00001845951956738681
4.8,0.000018210128960389798
4.825,0.00001796537706522757
4.85,0.00001772515423228601
4.875,0.00001748935395058467
4.9,0.00001725787274244507
